ERROR NR.:      1925; MESS:Unknown member SEEKLAUSEND.; CODE:RETURN thisform.seeklausend.journalid; PROC:unload; LINE:         1; ALIAS:COMDOKPROP recno: 124; VERSIA:; KPV:29.08.2024 15:12:42;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 558; VERSIA:; KPV:22.11.2024 21:36:35;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 560; VERSIA:; KPV:22.11.2024 21:36:35;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 561; VERSIA:; KPV:22.11.2024 21:36:35;
ERROR NR.:        12; MESS:Variable 'TRUE' is not found.; CODE:RETURN true; PROC:getfilefromserver; LINE:        61; ALIAS:V_EDOK_CONFIG recno: 1; VERSIA:; KPV:22.11.2024 21:37:48;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 551; VERSIA:; KPV:22.11.2024 22:22:36;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 552; VERSIA:; KPV:22.11.2024 22:22:36;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 553; VERSIA:; KPV:22.11.2024 22:22:36;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 554; VERSIA:; KPV:22.11.2024 22:22:36;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 567; VERSIA:; KPV:22.11.2024 22:22:36;
ERROR NR.:        12; MESS:Variable 'ISNULL' is not found.; CODE:IF !isnull AND !EMPTY(.table1); PROC:add; LINE:         8; ALIAS:COMASUTUSJOURNAL recno: 26351; VERSIA:; KPV:22.11.2024 22:23:22;
ERROR NR.:      1925; MESS:Unknown member LBLOBJEKT.; CODE:.lblObjekt.Visible = Empty(.ids); PROC:ids_assign; LINE:        24; ALIAS:FLTRJOURNAL recno: 1; VERSIA:; KPV:22.11.2024 22:23:26;
ERROR NR.:      1925; MESS:Unknown member LBLPROJ.; CODE:.lblProj.Visible = Empty(.ids); PROC:ids_assign; LINE:        25; ALIAS:FLTRJOURNAL recno: 1; VERSIA:; KPV:22.11.2024 22:23:26;
ERROR NR.:      1925; MESS:Unknown member LBLURITUS.; CODE:.lblUritus.Visible = Empty(.ids); PROC:ids_assign; LINE:        26; ALIAS:FLTRJOURNAL recno: 1; VERSIA:; KPV:22.11.2024 22:23:26;
ERROR NR.:      1925; MESS:Unknown member COMOBJEKT.; CODE:.comObjekt.Visible = Empty(.ids); PROC:ids_assign; LINE:        27; ALIAS:FLTRJOURNAL recno: 1; VERSIA:; KPV:22.11.2024 22:23:26;
ERROR NR.:      1734; MESS:Property CAPTION is not found.; CODE:&cObject; PROC:translate; LINE:        16; ALIAS:TOLKQUERY recno: 6; VERSIA:; KPV:22.11.2024 22:23:26;
ERROR NR.:      1734; MESS:Property CAPTION is not found.; CODE:&cObject; PROC:translate; LINE:        16; ALIAS:TOLKQUERY recno: 6; VERSIA:; KPV:22.11.2024 22:23:27;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 552; VERSIA:; KPV:25.11.2024 22:29:25;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 557; VERSIA:; KPV:25.11.2024 22:29:25;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 558; VERSIA:; KPV:25.11.2024 22:29:25;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 560; VERSIA:; KPV:25.11.2024 22:29:25;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 561; VERSIA:; KPV:25.11.2024 22:29:25;
ERROR NR.:        12; MESS:Variable 'TRUE' is not found.; CODE:RETURN true; PROC:getfilefromserver; LINE:        61; ALIAS:V_EDOK_CONFIG recno: 1; VERSIA:; KPV:25.11.2024 22:31:35;
ERROR NR.:        12; MESS:Variable 'TRUE' is not found.; CODE:RETURN true; PROC:getfilefromserver; LINE:        61; ALIAS:V_EDOK_CONFIG recno: 1; VERSIA:; KPV:25.11.2024 22:32:45;
ERROR NR.:        12; MESS:Variable 'TRUE' is not found.; CODE:RETURN true; PROC:getfilefromserver; LINE:        61; ALIAS:V_EDOK_CONFIG recno: 1; VERSIA:; KPV:25.11.2024 22:32:58;
ERROR NR.:        12; MESS:Variable 'TRUE' is not found.; CODE:RETURN true; PROC:getfilefromserver; LINE:        61; ALIAS:V_EDOK_CONFIG recno: 1; VERSIA:; KPV:25.11.2024 22:34:06;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 552; VERSIA:; KPV:25.11.2024 22:34:51;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 557; VERSIA:; KPV:25.11.2024 22:34:51;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 558; VERSIA:; KPV:25.11.2024 22:34:51;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 560; VERSIA:; KPV:25.11.2024 22:34:51;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 561; VERSIA:; KPV:25.11.2024 22:34:51;
ERROR NR.:        12; MESS:Variable 'TRUE' is not found.; CODE:RETURN true; PROC:getfilefromserver; LINE:        61; ALIAS:V_EDOK_CONFIG recno: 1; VERSIA:; KPV:25.11.2024 22:35:58;
ERROR NR.:        12; MESS:Variable 'TRUE' is not found.; CODE:RETURN true; PROC:getfilefromserver; LINE:        61; ALIAS:V_EDOK_CONFIG recno: 1; VERSIA:; KPV:25.11.2024 22:37:19;
ERROR NR.:        12; MESS:Variable 'TRUE' is not found.; CODE:RETURN true; PROC:getfilefromserver; LINE:        61; ALIAS:V_EDOK_CONFIG recno: 1; VERSIA:; KPV:25.11.2024 22:38:39;
ERROR NR.:        12; MESS:Variable 'TRUE' is not found.; CODE:RETURN true; PROC:getfilefromserver; LINE:        61; ALIAS:V_EDOK_CONFIG recno: 1; VERSIA:; KPV:25.11.2024 22:40:20;
ERROR NR.:        12; MESS:Variable 'TRUE' is not found.; CODE:RETURN true; PROC:getfilefromserver; LINE:        61; ALIAS:V_EDOK_CONFIG recno: 1; VERSIA:; KPV:25.11.2024 22:40:26;
ERROR NR.:        12; MESS:Variable 'TRUE' is not found.; CODE:RETURN true; PROC:getfilefromserver; LINE:        61; ALIAS:V_EDOK_CONFIG recno: 1; VERSIA:; KPV:25.11.2024 22:41:09;
ERROR NR.:        12; MESS:Variable 'TRUE' is not found.; CODE:RETURN true; PROC:getfilefromserver; LINE:        61; ALIAS:V_EDOK_CONFIG recno: 1; VERSIA:; KPV:25.11.2024 22:41:36;
ERROR NR.:        12; MESS:Variable 'TRUE' is not found.; CODE:RETURN true; PROC:getfilefromserver; LINE:        61; ALIAS:V_EDOK_CONFIG recno: 1; VERSIA:; KPV:25.11.2024 22:41:45;
ERROR NR.:        12; MESS:Variable 'TRUE' is not found.; CODE:RETURN true; PROC:getfilefromserver; LINE:        61; ALIAS:V_EDOK_CONFIG recno: 1; VERSIA:; KPV:25.11.2024 22:42:56;
ERROR NR.:        12; MESS:Variable 'TRUE' is not found.; CODE:RETURN true; PROC:getfilefromserver; LINE:        61; ALIAS:V_EDOK_CONFIG recno: 1; VERSIA:; KPV:25.11.2024 22:43:05;
ERROR NR.:        12; MESS:Variable 'TRUE' is not found.; CODE:RETURN true; PROC:getfilefromserver; LINE:        61; ALIAS:V_EDOK_CONFIG recno: 1; VERSIA:; KPV:25.11.2024 22:43:16;
ERROR NR.:        12; MESS:Variable 'TRUE' is not found.; CODE:RETURN true; PROC:getfilefromserver; LINE:        61; ALIAS:V_EDOK_CONFIG recno: 1; VERSIA:; KPV:25.11.2024 22:43:38;
ERROR NR.:        12; MESS:Variable 'TRUE' is not found.; CODE:RETURN true; PROC:getfilefromserver; LINE:        61; ALIAS:V_EDOK_CONFIG recno: 1; VERSIA:; KPV:25.11.2024 22:44:11;
ERROR NR.:        12; MESS:Variable 'TRUE' is not found.; CODE:RETURN true; PROC:getfilefromserver; LINE:        61; ALIAS:V_EDOK_CONFIG recno: 1; VERSIA:; KPV:25.11.2024 22:44:27;
ERROR NR.:        12; MESS:Variable 'TRUE' is not found.; CODE:RETURN true; PROC:getfilefromserver; LINE:        61; ALIAS:V_EDOK_CONFIG recno: 1; VERSIA:; KPV:25.11.2024 22:46:52;
ERROR NR.:        12; MESS:Variable 'TRUE' is not found.; CODE:RETURN true; PROC:getfilefromserver; LINE:        61; ALIAS:V_EDOK_CONFIG recno: 1; VERSIA:; KPV:25.11.2024 22:47:04;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 552; VERSIA:; KPV:25.11.2024 22:53:57;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 557; VERSIA:; KPV:25.11.2024 22:53:57;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 558; VERSIA:; KPV:25.11.2024 22:53:57;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 560; VERSIA:; KPV:25.11.2024 22:53:57;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 561; VERSIA:; KPV:25.11.2024 22:53:57;
ERROR NR.:        12; MESS:Variable 'TRUE' is not found.; CODE:RETURN true; PROC:getfilefromserver; LINE:        68; ALIAS:V_EDOK_CONFIG recno: 1; VERSIA:; KPV:25.11.2024 22:54:29;
ERROR NR.:        12; MESS:Variable 'TRUE' is not found.; CODE:RETURN true; PROC:getfilefromserver; LINE:        68; ALIAS:V_EDOK_CONFIG recno: 1; VERSIA:; KPV:25.11.2024 22:54:41;
ERROR NR.:        12; MESS:Variable 'TRUE' is not found.; CODE:RETURN true; PROC:getfilefromserver; LINE:        68; ALIAS:V_EDOK_CONFIG recno: 1; VERSIA:; KPV:25.11.2024 22:55:28;
ERROR NR.:        12; MESS:Variable 'TRUE' is not found.; CODE:RETURN true; PROC:getfilefromserver; LINE:        68; ALIAS:V_EDOK_CONFIG recno: 1; VERSIA:; KPV:25.11.2024 22:55:57;
ERROR NR.:        12; MESS:Variable 'TRUE' is not found.; CODE:RETURN true; PROC:getfilefromserver; LINE:        68; ALIAS:V_EDOK_CONFIG recno: 1; VERSIA:; KPV:25.11.2024 22:56:02;
ERROR NR.:        12; MESS:Variable 'TRUE' is not found.; CODE:RETURN true; PROC:getfilefromserver; LINE:        68; ALIAS:V_EDOK_CONFIG recno: 1; VERSIA:; KPV:25.11.2024 22:56:11;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 552; VERSIA:; KPV:25.11.2024 23:03:51;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 557; VERSIA:; KPV:25.11.2024 23:03:51;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 558; VERSIA:; KPV:25.11.2024 23:03:51;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 560; VERSIA:; KPV:25.11.2024 23:03:51;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 561; VERSIA:; KPV:25.11.2024 23:03:51;
ERROR NR.:        12; MESS:Variable 'TRUE' is not found.; CODE:RETURN true; PROC:getfilefromserver; LINE:        74; ALIAS:V_EDOK_CONFIG recno: 1; VERSIA:; KPV:25.11.2024 23:04:15;
ERROR NR.:        12; MESS:Variable 'TRUE' is not found.; CODE:RETURN true; PROC:getfilefromserver; LINE:        74; ALIAS:V_EDOK_CONFIG recno: 1; VERSIA:; KPV:25.11.2024 23:04:29;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 552; VERSIA:; KPV:25.11.2024 23:05:53;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 557; VERSIA:; KPV:25.11.2024 23:05:53;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 558; VERSIA:; KPV:25.11.2024 23:05:53;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 560; VERSIA:; KPV:25.11.2024 23:05:53;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 561; VERSIA:; KPV:25.11.2024 23:05:53;
ERROR NR.:        12; MESS:Variable 'TRUE' is not found.; CODE:RETURN true; PROC:getfilefromserver; LINE:        73; ALIAS:V_EDOK_CONFIG recno: 1; VERSIA:; KPV:25.11.2024 23:08:37;
ERROR NR.:        12; MESS:Variable 'TCNAME' is not found.; CODE:LOCATE FOR curPrinter.objekt = alltrim(upper(objekt)) = alltrim(upper(tcname)) AND id = 1; PROC:init; LINE:         7; ALIAS:CURPRINTER recno: 1; VERSIA:; KPV:25.11.2024 23:18:28;
ERROR NR.:        12; MESS:Variable 'TRUE' is not found.; CODE:RETURN true; PROC:getfilefromserver; LINE:        73; ALIAS:V_EDOK_CONFIG recno: 1; VERSIA:; KPV:25.11.2024 23:22:19;
ERROR NR.:        13; MESS:Alias 'COMPVGRUPPREMOTE' is not found.; CODE:use in comPvGruppRemote; PROC:171S0B3Z; LINE:         1; ALIAS:CURMENUREMOTE recno: 618; VERSIA:; KPV:26.11.2024 10:51:31;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 541; VERSIA:; KPV:26.11.2024 10:51:41;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 542; VERSIA:; KPV:26.11.2024 10:51:41;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 543; VERSIA:; KPV:26.11.2024 10:51:41;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 544; VERSIA:; KPV:26.11.2024 10:51:41;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 545; VERSIA:; KPV:26.11.2024 10:51:41;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 541; VERSIA:; KPV:26.11.2024 10:55:53;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 542; VERSIA:; KPV:26.11.2024 10:55:53;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 543; VERSIA:; KPV:26.11.2024 10:55:53;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 544; VERSIA:; KPV:26.11.2024 10:55:53;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 545; VERSIA:; KPV:26.11.2024 10:55:53;
ERROR NR.:        12; MESS:Variable 'TRUE' is not found.; CODE:RETURN true; PROC:getfilefromserver; LINE:        73; ALIAS:V_EDOK_CONFIG recno: 1; VERSIA:; KPV:26.11.2024 10:56:38;
ERROR NR.:        12; MESS:Variable 'TRUE' is not found.; CODE:RETURN true; PROC:getfilefromserver; LINE:        73; ALIAS:V_EDOK_CONFIG recno: 1; VERSIA:; KPV:26.11.2024 11:24:02;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 534; VERSIA:; KPV:26.11.2024 14:28:13;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 543; VERSIA:; KPV:26.11.2024 14:28:13;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 544; VERSIA:; KPV:26.11.2024 14:28:13;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 546; VERSIA:; KPV:26.11.2024 14:28:13;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 548; VERSIA:; KPV:26.11.2024 14:28:13;
ERROR NR.:1925; MESS:_JSON; CODE:&lcString; PROC:.save; LINE:         0; ALIAS:TMPID recno: 1; VERSIA:; KPV:26.11.2024 14:43:23;
ERROR NR.:1925; MESS:SET; CODE:&lcString; PROC:.save; LINE:         0; ALIAS:TMPID recno: 1; VERSIA:; KPV:26.11.2024 14:44:22;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 534; VERSIA:; KPV:26.11.2024 14:46:20;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 543; VERSIA:; KPV:26.11.2024 14:46:20;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 544; VERSIA:; KPV:26.11.2024 14:46:20;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 546; VERSIA:; KPV:26.11.2024 14:46:20;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 548; VERSIA:; KPV:26.11.2024 14:46:20;
ERROR NR.:         9; MESS:Data type mismatch.; CODE:&lcString; PROC:readfrommodel; LINE:        65; ALIAS:V_MODEL recno: 6; VERSIA:; KPV:26.11.2024 14:47:43;
ERROR NR.:9; MESS:ELSE; CODE:&lcString; PROC:.save; LINE:         0; ALIAS:TMPID recno: 1; VERSIA:; KPV:26.11.2024 14:48:49;
ERROR NR.:9; MESS:ELSE; CODE:&lcString; PROC:.save; LINE:         0; ALIAS:TMPID recno: 1; VERSIA:; KPV:26.11.2024 14:51:07;
ERROR NR.:9; MESS:TMPQUERY; CODE:&lcString; PROC:.save; LINE:         0; ALIAS:TMPID recno: 1; VERSIA:; KPV:26.11.2024 14:53:08;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 534; VERSIA:; KPV:26.11.2024 17:33:34;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 543; VERSIA:; KPV:26.11.2024 17:33:34;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 544; VERSIA:; KPV:26.11.2024 17:33:34;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 546; VERSIA:; KPV:26.11.2024 17:33:34;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 548; VERSIA:; KPV:26.11.2024 17:33:34;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 534; VERSIA:; KPV:27.11.2024 09:55:12;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 543; VERSIA:; KPV:27.11.2024 09:55:12;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 544; VERSIA:; KPV:27.11.2024 09:55:12;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 546; VERSIA:; KPV:27.11.2024 09:55:12;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 548; VERSIA:; KPV:27.11.2024 09:55:12;
ERROR NR.:        12; MESS:Variable 'TRUE' is not found.; CODE:RETURN true; PROC:getfilefromserver; LINE:        73; ALIAS:V_EDOK_CONFIG recno: 1; VERSIA:; KPV:27.11.2024 10:02:04;
ERROR NR.:        12; MESS:Variable 'TRUE' is not found.; CODE:RETURN true; PROC:getfilefromserver; LINE:        73; ALIAS:V_EDOK_CONFIG recno: 1; VERSIA:; KPV:27.11.2024 10:03:03;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 552; VERSIA:; KPV:27.11.2024 11:36:38;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 557; VERSIA:; KPV:27.11.2024 11:36:38;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 558; VERSIA:; KPV:27.11.2024 11:36:38;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 560; VERSIA:; KPV:27.11.2024 11:36:38;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 561; VERSIA:; KPV:27.11.2024 11:36:38;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 532; VERSIA:; KPV:27.11.2024 18:03:29;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 538; VERSIA:; KPV:27.11.2024 18:03:29;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 539; VERSIA:; KPV:27.11.2024 18:03:29;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 541; VERSIA:; KPV:27.11.2024 18:03:29;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 543; VERSIA:; KPV:27.11.2024 18:03:29;
